course_id,course_title,url,level,subject,FrameWork,Language
1146014,Learn JavaScript for beginners,https://www.udemy.com/learn-javascript-course/,Beginner Level,Web / FrontEnd,-,javascript
8325,HTML Tutorial: HTML & CSS for Beginners,https://www.udemy.com/learn-html5/,Beginner Level,Web / FrontEnd,-,HTML
159070,Introduction to Web Development: HTML,https://www.udemy.com/webdevelopment101_html/,Beginner Level,Web / FrontEnd,-,HTML
1089744,How To Make A Wordpress Website 2017 - Divi Theme Tutorial,https://www.udemy.com/how-to-make-a-wordpress-website-2017-divi-theme-tutorial-for-beginners/,Beginner Level,WordPress,WordPress,-
16646,Web Programming with Python,https://www.udemy.com/web-programming-with-python/,Beginner Level,Python,Python,-
948440,PSD to Responsive HTML5: Beginner to Advanced,https://www.udemy.com/psd-to-html5-beginner-to-advanced/,Beginner Level,Web / FrontEnd,-,HTML
1027342,Rapid Website Design with Bootstrap,https://www.udemy.com/responsive-website-design/,Beginner Level,Web / FrontEnd,Bootstrap,-
1247828,Angular 4 (2+) Crash Course for Beginners,https://www.udemy.com/angular-crash-course-for-beginners/,Beginner Level,Web / FrontEnd,Angular,-
1009254,"Beginner API development in Node, Express, ES6, & MongoDB",https://www.udemy.com/api-development/,Beginner Level,Web / FrontEnd,React,-
1252318,The Complete HTML and CSS Course For Beginners,https://www.udemy.com/the-complete-html-and-css-course-for-beginners/,Beginner Level,Web / FrontEnd,-,HTML
1103954,Node.js: The Essentials + API Frameworks Express KOA Sails,https://www.udemy.com/nodejs-up-and-running/,Beginner Level,Backend,Nodejs,-
1017568,The Complete PHP Bootcamp Course With Video Sharing Project,https://www.udemy.com/php-bootcamp/,Beginner Level,Backend,PHP,-
1073793,Start Writing JavaScript Today - Beginner JavaScript Course,https://www.udemy.com/start-writing-javascript-today/,Beginner Level,Web / FrontEnd,-,javascript
176432,HTML5 Essentials for Beginners,https://www.udemy.com/html5-essentials-for-beginners/,Beginner Level,Web / FrontEnd,-,HTML
73080,Step-by-step HTML and CSS for Absolute Beginners,https://www.udemy.com/step-by-step-html-and-css-for-absolute-beginners/,Beginner Level,Web / FrontEnd,-,HTML
629088,Code your first Website using HTML & CSS: Project Learning,https://www.udemy.com/code-your-first-website-using-html-css-project-learning/,Beginner Level,Web / FrontEnd,-,HTML
579338,Learn Object Oriented Programming PHP fundamentals bootcamp,https://www.udemy.com/learn-object-oriented-programming-php-fundamentals-bootcamp/,Beginner Level,Backend,PHP,-
64605,1 Hour CSS,https://www.udemy.com/1-hour-css/,Beginner Level,Web / FrontEnd,-,CSS
989452,Complete JQuery And JQuery UI Course For Beginner,https://www.udemy.com/complete-jquery-and-jquery-ui-course-for-beginner/,Beginner Level,JavaScript Library,jQuery,-
970874,"Complete AJAX Using Bootstrap, PHP From Basic To Advanced.",https://www.udemy.com/complete-ajax-using-bootstrap-php-from-basic-to-advanced/,Beginner Level,Web / FrontEnd,Bootstrap,-
752658,PHP: Ultimate guide to PHP for everyone,https://www.udemy.com/basic-php/,Beginner Level,Backend,PHP,-
918870,HTML CSS Learn to create a website from scratch,https://www.udemy.com/html-css-learn-to-create-a-website-from-scratch/,Beginner Level,Web / FrontEnd,-,HTML
1134390,Complete React JS web developer with ES6 - Build 10 projects,https://www.udemy.com/complete-react-js-course/,Beginner Level,Web / FrontEnd,React,-
860812,JavaScript the Basics - JavaScript for Beginners,https://www.udemy.com/javascript-the-basics-for-beginners/,Beginner Level,Web / FrontEnd,-,javascript
28295,Learn Web Designing & HTML5/CSS3 Essentials in 4-Hours,https://www.udemy.com/build-beautiful-html5-website/,Beginner Level,Web / FrontEnd,-,HTML
997814,Angular 2 & TypeScript Beginner Web Development,https://www.udemy.com/angular2/,Beginner Level,Web / FrontEnd,Angular,-
1042110,"Beginner Full Stack Web Development: HTML, CSS, React & Node",https://www.udemy.com/ultimate-web/,Beginner Level,Web / FrontEnd,React,-
671552,React and Flux Web Development for Beginners,https://www.udemy.com/react-flux/,Beginner Level,Web / FrontEnd,React,-
357726,Spring Framework 4 And Dependency Injection For Beginners,https://www.udemy.com/spring-framework-video-tutorial/,Beginner Level,Java,Spring,-
708674,Master WordPress Plugins: Shortcodes Ultimate - The Basics,https://www.udemy.com/master-popular-wordpress-plugin-shortcodes-ultimate/,Beginner Level,WordPress,WordPress,-
651032,Wordpress - Create an Outstanding Website in 2 hours,https://www.udemy.com/wordpress-business-website/,Beginner Level,WordPress,WordPress,-
910838,The Complete Web Development Tutorial Using React and Redux,https://www.udemy.com/the-complete-web-development-tutorial-using-react-and-redux/,Beginner Level,Web / FrontEnd,React,-
50587,HTML & CSS From Scratch in 30 Days,https://www.udemy.com/html5-css3-responsive/,Beginner Level,Web / FrontEnd,-,HTML/CSS
959200,JavaScript For Absolute Beginners - Level One,https://www.udemy.com/javascript-for-absolute-beginners-level-one/,Beginner Level,Web / FrontEnd,-,javascript
842728,Getting Started with NodeJS for Beginners,https://www.udemy.com/getting-started-with-nodejs-for-beginners/,Beginner Level,Backend,Nodejs,-
314462,Quickstart AngularJS,https://www.udemy.com/quickstart-angularjs/,Beginner Level,Web / FrontEnd,Angular,-
380092,HTML & CSS for beginners: Build 3 projects from scratch,https://www.udemy.com/learn-html-css-by-building-3-real-projects/,Beginner Level,Web / FrontEnd,-,HTML/CSS
884946,Code a 'Coming Soon' Landing Page in Bootstrap 4,https://www.udemy.com/code-a-coming-soon-landing-page-in-bootstrap-4/,Beginner Level,Web / FrontEnd,Bootstrap,-
98140,Introduction to Bootstrap 3,https://www.udemy.com/introduction-to-bootstrap-3/,Beginner Level,Web / FrontEnd,Bootstrap,-
200854,HTML and CSS Crash Course for Beginners,https://www.udemy.com/html-and-css-crash-course-for-beginners/,Beginner Level,Web / FrontEnd,-,HTML/CSS
652438,The Complete PHP CodeIgniter Course: Beginner To Advanced,https://www.udemy.com/codeignitercourse/,Beginner Level,Backend,PHP,-
1052304,JavaScript For Beginners : Learn JavaScript From Scratch,https://www.udemy.com/javascript-course-for-beginners/,Beginner Level,Web / FrontEnd,-,javascript
882488,WordPress Development For Beginners,https://www.udemy.com/wordpress-basic/,Beginner Level,WordPress,WordPress,-
1181900,Interactive Dynamic JavaScript for beginners DOM,https://www.udemy.com/javascript-dom/,Beginner Level,Web / FrontEnd,-,javascript
473548,PHP OOP: Object Oriented Programming for beginners + Project,https://www.udemy.com/oop-php-object-oriented-programing-with-project-1-course/,Beginner Level,Backend,PHP,-
920544,React Redux React-Router: From Beginner to Paid Professional,https://www.udemy.com/react-redux-react-router/,Beginner Level,Web / FrontEnd,React,-
997964,"Build An Online Bank With Java, Angular 2, Spring and More",https://www.udemy.com/build-an-online-bank-with-java-angular-2-spring-and-more/,Beginner Level,Web / FrontEnd,Angular,-
812588,The Complete jQuery Course: From Beginner To Advanced!,https://www.udemy.com/jquery-tutorial/,Beginner Level,JavaScript Library,jQuery,-
929016,HTML and HTML5 For Beginners 2016,https://www.udemy.com/html-and-html5-for-beginners-2016/,Beginner Level,Web / FrontEnd,-,HTML
1158572,Learn Angular 4 from Scratch,https://www.udemy.com/learn-angular-from-scratch/,Beginner Level,Web / FrontEnd,Angular,-
629082,Discover HTML Essential guide to HTML how to create webpages,https://www.udemy.com/intro-to-html-beginners-guide-to-html-how-to-create-webpages/,Beginner Level,Web / FrontEnd,-,HTML/CSS
1093734,HTML5 and CSS3 for beginners: Create a Website from Scratch,https://www.udemy.com/html5-and-css3-for-beginners-create-a-website-from-scratch/,Beginner Level,Web / FrontEnd,-,HTML
566248,jQuery Fundamentals Powerful Bootcamp for beginners,https://www.udemy.com/jquery-fundamentals-bootcamp-learn-how-to-use-jquery/,Beginner Level,JavaScript Library,jQuery,-
582392,JavaScript Basics Web Development Building Blocks,https://www.udemy.com/javascript-basics-web-development-building-blocks/,Beginner Level,Web / FrontEnd,-,javascript
729552,JavaScript for Beginners Welcome to learning JavaScript,https://www.udemy.com/javascript-for-beginners-course/,Beginner Level,Web / FrontEnd,-,javascript
959586,Javascript from Beginner to Advanced Level,https://www.udemy.com/javascript-from-beginner-to-advanced-level/,Beginner Level,Web / FrontEnd,-,javascript
922600,CSS Web Development Crash Course,https://www.udemy.com/css-course/,Beginner Level,Web / FrontEnd,-,CSS
477702,Python for Beginners: Python Programming Language | Tutorial,https://www.udemy.com/python-course/,Beginner Level,Python,Python,-
1034520,WordPress Domination #2: Leads & Scarcity,https://www.udemy.com/wordpress-domination-2-leads-and-scarcity/,Beginner Level,WordPress,WordPress,-
791030,Power up HTML5 with JavaScript,https://www.udemy.com/power-up-html5-with-javascript/,Beginner Level,Web / FrontEnd,-,javascript
944886,WordPress Look and Feel with Themes,https://www.udemy.com/learn-wordpress-customize-look-and-feel-with-themes/,Beginner Level,WordPress,WordPress,-
758582,PHP with Laravel for beginners - Become a Master in Laravel,https://www.udemy.com/php-with-laravel-for-beginners-become-a-master-in-laravel/,Beginner Level,Backend,PHP,-
746014,The Complete Sass & SCSS Course: From Beginner to Advanced,https://www.udemy.com/sasscourse/,Beginner Level,Web / FrontEnd,-,CSS
1019276,The Ultimate Beginner's Guide to Django,https://www.udemy.com/the-ultimate-beginners-guide-to-django-python-web-dev-website/,Beginner Level,Backend,Django ,-
907386,How To Create A Wordpress Website 2016 | NEW Divi Theme 3.0!,https://www.udemy.com/how-to-create-a-wordpress-website-2016-new-divi-theme-30/,Beginner Level,WordPress,WordPress,-
877124,The Complete jQuery Course - From Beginner to Professional!,https://www.udemy.com/complete-jquery-developer-course-beginner-to-pro/,Beginner Level,JavaScript Library,jQuery,-
405818,Javascript for Beginners Learn by Doing Practical Exercises,https://www.udemy.com/javascript-for-beginners-introduction-learn-fast-easy/,Beginner Level,Web / FrontEnd,-,javascript
1203894,How To Make an eCommerce Website With Wordpress 2017,https://www.udemy.com/how-to-make-an-ecommerce-website-with-wordpress-2017/,Beginner Level,WordPress,WordPress,-
400280,WordPress : An Overview,https://www.udemy.com/what-is-wordpress/,Beginner Level,WordPress,WordPress,-
958982,JavaScript : JavaScript Awesomeness,https://www.udemy.com/javascript-javascript/,Beginner Level,Web / FrontEnd,-,javascript
738726,Learn HTML and CSS to make a Website,https://www.udemy.com/learn-html-and-css-to-make-website/,Beginner Level,Web / FrontEnd,-,HTML/CSS
64422,1 Hour HTML,https://www.udemy.com/1-hour-html/,Beginner Level,Web / FrontEnd,-,HTML
604044,Wordpress for Beginners - Build a Live Website from Scratch,https://www.udemy.com/wordpress_for_beginners/,Beginner Level,WordPress,WordPress,-
1121580,WordPress Blog : Create a WordPress Website for Beginners,https://www.udemy.com/wordpress-website-for-beginners/,Beginner Level,WordPress,WordPress,-
782192,Introduction to HTML5 Canvas basics of drawing,https://www.udemy.com/introduction-to-html5-canvas-basics-of-drawing/,Beginner Level,Web / FrontEnd,-,HTML
65493,Kids Coding - Beginners CSS,https://www.udemy.com/kids-coding-beginners-css/,Beginner Level,Web / FrontEnd,-,CSS
1045862,Create eye-catching WordPress website from scratch,https://www.udemy.com/create-eye-catching-wordpress-website-from-scratch/,Beginner Level,WordPress,WordPress,-
99826,Become A Web Developer And Seller - Build Websites With HTML,https://www.udemy.com/the-ultimate-building-and-selling-websites-course/,Beginner Level,Web / FrontEnd,-,HTML
1110756,HTML Tutorials : HTML Code for Website Creating,https://www.udemy.com/html-code-for-website/,Beginner Level,Web / FrontEnd,-,HTML/CSS
1231872,Web Development With HTML CSS BOOTSTRAP JQUERY for Beginners,https://www.udemy.com/web-development-with-html-css-bootstrap-jquery-for-beginners/,Beginner Level,JavaScript Library,jQuery,-
113518,CSS and CSS3 For Absolute Beginners,https://www.udemy.com/css-and-css3-for-absolute-beginners/,Beginner Level,Web / FrontEnd,-,CSS
834924,How to create HTML Forms,https://www.udemy.com/how-to-create-html-forms/,Beginner Level,Web / FrontEnd,-,HTML
553582,Learn JavaScript from scratch,https://www.udemy.com/learn-javascript-from-scratch/,Beginner Level,Web / FrontEnd,-,javascript
566920,WordPress for Beginners - Tutorial - From Novice to Know-How,https://www.udemy.com/wordpress-for-beginners-tutorial-from-novice-to-know-how/,Beginner Level,WordPress,WordPress,-
986442,JavaScript Tutorial,https://www.udemy.com/lets-learn-javascript-by-coding/,Beginner Level,Web / FrontEnd,-,javascript
294794,Create An HTML5 Video Player From Scratch,https://www.udemy.com/html5-video-player/,Beginner Level,Web / FrontEnd,-,HTML
955818,Jquery :basics for beginners,https://www.udemy.com/jquery-basics-for-beginners/,Beginner Level,JavaScript Library,jQuery,-
65330,Web Development By Doing: HTML / CSS From Scratch,https://www.udemy.com/web-development-learn-by-doing-html5-css3-from-scratch-introductory/,Beginner Level,Web / FrontEnd,-,HTML/CSS
173548,Build Your First Website in 1 Week with HTML5 and CSS3,https://www.udemy.com/build-your-first-website-in-1-week/,Beginner Level,Web / FrontEnd,-,HTML
650328,JavaScript Complete for beginners with real world Apps,https://www.udemy.com/javascript-complete-and-comprehensive/,Beginner Level,Web / FrontEnd,-,javascript
384078,Learn HTML Fast and Easy!,https://www.udemy.com/learn-to-code-html/,Beginner Level,Web / FrontEnd,-,HTML
977516,Wordpress for Non-Technical People,https://www.udemy.com/wordpress-for-non-technical-people/,Beginner Level,WordPress,WordPress,-
316704,Introductory JavaScript Made Easy Training Tutorial,https://www.udemy.com/introductory-javascript-made-easy-training-tutorial/,Beginner Level,Web / FrontEnd,-,javascript
1062686,Complete RESPONSIVE Website Design with HTML5 & CSS3,https://www.udemy.com/website_design/,Beginner Level,Web / FrontEnd,-,HTML
1124244,JavaScript Tutorial: Learn JavaScript Code for Beginners,https://www.udemy.com/javascript-tutorial-for-beginners/,Beginner Level,Web / FrontEnd,-,javascript
527952,PHP for Beginners: How to Build an E-Commerce Store,https://www.udemy.com/php-for-beginners-how-to-build-an-ecommerce-store/,Beginner Level,Backend,PHP,-
957422,How to Create A Website: An HTML Tutorial and CSS Tutorial,https://www.udemy.com/html-tutorial/,Beginner Level,Web / FrontEnd,-,HTML
30318,Learning JavaScript Programming Tutorial. A Definitive Guide,https://www.udemy.com/programming-javascript/,Beginner Level,Web / FrontEnd,-,javascript
1270392,"The Complete JavaScript, HTML and CSS Tutorial For Beginners",https://www.udemy.com/the-complete-javascript-html-and-css-tutorial-for-beginners/,Beginner Level,Web / FrontEnd,-,javascript
695656,The Complete JavaScript Course For Web Development Beginners,https://www.udemy.com/javascriptcourse/,Beginner Level,Web / FrontEnd,-,javascript
1267892,Getting started with JavaScript,https://www.udemy.com/javascript-code/,Beginner Level,Web / FrontEnd,-,javascript
987666,Learn React : The World's Most Lucrative JavaScript Library,https://www.udemy.com/learn-react-the-worlds-most-lucrative-javascript-library/,Beginner Level,Web / FrontEnd,React,-
983534,Try AngularJS: Beginner's Guide to Front End Web Development,https://www.udemy.com/try-angularjs/,Beginner Level,Web / FrontEnd,Angular,-
1140532,Explore JavaScript Beginners Guide to Coding JavaScript,https://www.udemy.com/javascript-beginners-course/,Beginner Level,Web / FrontEnd,-,javascript
797832,Getting Started with WordPress 2016,https://www.udemy.com/getting-started-with-wordpress-cms/,Beginner Level,WordPress,WordPress,-
41295,Learn HTML5 Programming From Scratch,https://www.udemy.com/learn-html5-programming-from-scratch/,Beginner Level,Web / FrontEnd,-,HTML
984072,"Build Modern Websites Quick With HTML,CSS and Bootstrap",https://www.udemy.com/build-modern-websites-quick-with-htmlcss-and-bootstrap/,Beginner Level,Web / FrontEnd,Bootstrap,-
429364,Master the Basics of HTML5 & CSS3: Beginner Web Development,https://www.udemy.com/master-the-basics-of-html5-css3-beginner-web-development/,Beginner Level,Web / FrontEnd,-,HTML/CSS
978852,Beginning Web development Learn the basics of HTML,https://www.udemy.com/learn-the-basics-of-html-in-less-than-a-week/,Beginner Level,Web / FrontEnd,-,HTML
1148342,Step by Step Build Your Template by Bootstrap 4 from scratch,https://www.udemy.com/bootstrap-v4/,Beginner Level,Web / FrontEnd,Bootstrap,-
1199780,Hosting your static website on Amazon AWS S3 service,https://www.udemy.com/hosting-a-static-website-on-amazon-aws-s3-service/,Beginner Level,Cloud,AWS,-
752432,How to Create a Website Without Coding - WordPress 2016,https://www.udemy.com/how-to-create-a-website-wordpress-2016/,Beginner Level,WordPress,WordPress,-
942366,Introductory To HTML and CSS,https://www.udemy.com/introductory-to-html-and-css/,Beginner Level,Web / FrontEnd,-,HTML/CSS
708558,Learn HTML Basics From Scratch,https://www.udemy.com/learn-html-from-scratch/,Beginner Level,Web / FrontEnd,-,HTML
579182,Wordpress Essentials: Useful Plugins,https://www.udemy.com/wordpress-essentials-useful-plugins/,Beginner Level,WordPress,WordPress,-
235990,Build A Great Wordpress Website For Your Business in 2 Hours,https://www.udemy.com/build-a-great-wordpress-website-for-your-business-in-2-hours/,Beginner Level,WordPress,WordPress,-
687642,Custom Theme Creation for WordPress using HTML5 and CSS3,https://www.udemy.com/custom-theme-creation-for-wordpress/,Beginner Level,WordPress,WordPress,-
634754,HTML Made Simple For Beginners: Create a One Page Website,https://www.udemy.com/html-made-simple-create-your-own-webpage-step-by-step/,Beginner Level,Web / FrontEnd,-,HTML/CSS
846578,JavaScript manipulation of the DOM Document Object Model,https://www.udemy.com/javascript-manipulation-of-the-dom-document-object-model/,Beginner Level,Web / FrontEnd,-,javascript
975060,Learn React JS from scratch,https://www.udemy.com/learn-react-js-from-scratch/,Beginner Level,Web / FrontEnd,React,-
472526,PHP for Beginners,https://www.udemy.com/learn-php-via-examples-and-mini-tasks/,Beginner Level,Backend,PHP,-
1156648,Learn ASP.Net Web API 2 for Absolute Beginner,https://www.udemy.com/learn-aspnet-web-api-2-for-absolute-beginner/,Beginner Level,Backend,.NET,C#
696016,HTML CSS Easy steps to create a web template from scratch,https://www.udemy.com/html-css-easy-steps-to-create-a-web-template-from-scratch/,Beginner Level,Web / FrontEnd,-,HTML/CSS
1017116,Get to know HTML Learn HTML Basics,https://www.udemy.com/html-online-course/,Beginner Level,Web / FrontEnd,-,HTML/CSS
1243474,Ultimate Css & JQuery Form Designing From Beginner to Expert,https://www.udemy.com/ultimate-css-web-form-designing-from-beginner-to-expert/,Beginner Level,JavaScript Library,jQuery,-
426196,JavaScript from Beginner to Expert,https://www.udemy.com/javascript-from-beginner-to-expert-bring-life-to-your-site/,Beginner Level,Web / FrontEnd,-,javascript
747552,Build a website HTML5 CSS3 Beginner Course,https://www.udemy.com/how-to-build-a-website-html5-css3-beginner-course/,Beginner Level,Web / FrontEnd,-,HTML
1147064,WordPress For Beginners | No Coding Required,https://www.udemy.com/wordpress-for-beginners-no-coding-required/,Beginner Level,WordPress,WordPress,-
651780,jQuery For Beginners : A Basic Introduction,https://www.udemy.com/jquery-for-beginners-a-basic-introduction/,Beginner Level,JavaScript Library,jQuery,-
944906,WordPress Plugins and Widgets,https://www.udemy.com/wordpress-plugins-and-widgets/,Beginner Level,WordPress,WordPress,-
674646,PHP Essential How to create build Amazing websites with PHP,https://www.udemy.com/php-essential-how-to-create-build-amazing-websites-with-php/,Beginner Level,Backend,PHP,-
584758,Bootstrap 3 Beginners: Create a Professional Landing Page,https://www.udemy.com/bootstrap-beginners-landing-page/,Beginner Level,Web / FrontEnd,Bootstrap,-
1189280,Introduction to Node.js for Beginners,https://www.udemy.com/introduction-to-nodejs-for-beginners/,Beginner Level,Backend,Nodejs,-
611308,Complete PHP and MySql Course: From Beginner to Professional,https://www.udemy.com/complete-php-mysql-course-for-beginners-start-to-finish/,Beginner Level,Data Analysis,SQL,-
959604,Angular JS Essentials,https://www.udemy.com/angular-js-crash-course/,Beginner Level,Web / FrontEnd,Angular,-
1049344,How to Start a WordPress Blog - Complete Beginners Guide!,https://www.udemy.com/how-to-start-a-blog-complete-beginners-guide/,Beginner Level,WordPress,WordPress,-
956888,Tumult Hype Pro Basics: HTML5 Animations Made Easier,https://www.udemy.com/tumult-hype-pro-basics-html5-animations-made-easier/,Beginner Level,Web / FrontEnd,-,HTML
188828,Web Hosting Set Up and WordPress Installation For Beginners,https://www.udemy.com/web-hosting-wordpress-installation-for-beginners/,Beginner Level,WordPress,WordPress,-
1085064,Let's JavaScript!  Code a calculator,https://www.udemy.com/lets-javascript-beginners-coding-projects/,Beginner Level,Web / FrontEnd,-,javascript
1038786,JavaScript from Beginner to Advanced,https://www.udemy.com/javascript-from-beginner-to-advanced/,Beginner Level,Web / FrontEnd,-,javascript
903526,HTML Web Development Crash Course,https://www.udemy.com/html-tutorials/,Beginner Level,Web / FrontEnd,-,HTML
53256,Bootstrap Basics: Program Responsive Websites,https://www.udemy.com/code-responsive-website-twitter-bootstrap/,Beginner Level,Web / FrontEnd,Bootstrap,-
947498,Web Design HTML CSS How to Create a Website from Scratch,https://www.udemy.com/html-css-how-to-create-a-website-from-scratch/,Beginner Level,Web / FrontEnd,-,HTML/CSS
690788,Learn PHP Programming for Absolute Beginners - Lite,https://www.udemy.com/learn-php-programming-for-absolute-beginners-lite/,Beginner Level,Backend,PHP,-
1023668,Supreme NodeJS Course - For Beginners,https://www.udemy.com/supreme-node-js-course/,Beginner Level,Backend,Nodejs,-
482404,CSS3 for beginners,https://www.udemy.com/css-learn-css-from-scratch/,Beginner Level,Web / FrontEnd,-,CSS
624578,Javascript for beginners,https://www.udemy.com/java-script-quick-beginner-introduction/,Beginner Level,Web / FrontEnd,-,javascript
599532,How to Set Up a Self-Hosted Wordpress Website in 30 Minutes,https://www.udemy.com/how-to-set-up-a-wordpress-website-custom-domain-in-30-mins/,Beginner Level,WordPress,WordPress,-
589342,Learn HTML - The programming language to build a webpage!,https://www.udemy.com/takethefirststep/,Beginner Level,Web / FrontEnd,-,HTML/CSS
37684,Learn To Program JavaScript (in ten easy steps),https://www.udemy.com/learn-to-program-javascript-in-ten-easy-steps/,Beginner Level,Web / FrontEnd,-,javascript
964118,Bootstrap :basics for beginners,https://www.udemy.com/bootstrap-basics-for-beginners/,Beginner Level,Web / FrontEnd,Bootstrap,-
212374,Introduction to CSS Development,https://www.udemy.com/refactoru-intro-to-css/,Beginner Level,Web / FrontEnd,-,CSS
970252,PHP :basics for beginners,https://www.udemy.com/php-basics-for-beginners-new/,Beginner Level,Backend,PHP,-
442504,Build an HTML5 and CSS3 Website in 35 Minutes,https://www.udemy.com/build-an-html5-and-css3-website-in-35-minutes/,Beginner Level,Web / FrontEnd,-,HTML/CSS
72262,1 hour jQuery,https://www.udemy.com/1-hour-jquery/,Beginner Level,JavaScript Library,jQuery,-
683394,The complete HTML5 course,https://www.udemy.com/learn-html-by-building-websites/,Beginner Level,Web / FrontEnd,-,HTML
8324,Javascript for Beginners,https://www.udemy.com/beginning-javascript/,Beginner Level,Web / FrontEnd,-,javascript
756914,MongooseJS Essentials - Learn MongoDB for Node.js,https://www.udemy.com/mongoosejs-essentials/,Beginner Level,Web / FrontEnd,-,javascript
714678,Learn Ajax and jquery with PHP,https://www.udemy.com/learn-ajax-and-jquery-with-php/,Beginner Level,Backend,PHP,-
631472,DesktopServer : Install WordPress Locally  - Work Anywhere!,https://www.udemy.com/desktopserver/,Beginner Level,WordPress,WordPress,-
1211160,The Complete Wordpress Theme Development Guide,https://www.udemy.com/the-complete-wordpress-theme-development-guide/,Beginner Level,WordPress,WordPress,-
504316,Learn Jquery from Scratch 2-Hour Training ,https://www.udemy.com/jquery_complete/,Beginner Level,JavaScript Library,jQuery,-
720144,Basic HTML CSS and Web Design,https://www.udemy.com/basic-html-css-web-design/,Beginner Level,Web / FrontEnd,-,HTML/CSS
977474,Ultimate CSS3 Course - From Beginners To Professional,https://www.udemy.com/ultimate-css3-course/,Beginner Level,Web / FrontEnd,-,CSS
978850,Learn by Example : ReactJS,https://www.udemy.com/learn-by-example-reactjs/,Beginner Level,Web / FrontEnd,React,-
65492,Kids Coding - Beginner HTML,https://www.udemy.com/kids-coding-beginner-html/,Beginner Level,Web / FrontEnd,-,HTML/CSS
1051672,Learn PHP from scratch!!,https://www.udemy.com/learn-php-from-scratch-by-niveditajain/,Beginner Level,Backend,PHP,-
495484,JavaScript for beginners with live examples,https://www.udemy.com/javascript-from-basic-fundamentals-to-advanced/,Beginner Level,Web / FrontEnd,-,javascript
615084,Laravel(5.2) PHP Framework  Jump Start for beginners,https://www.udemy.com/laravel-php-framework-jump-start-for-beginners/,Beginner Level,Backend,PHP,-
1112604,Javascript Specialist,https://www.udemy.com/javascript-specialist/,Beginner Level,Web / FrontEnd,-,javascript
516062,JavaScript Intro to learning JavaScript web programming,https://www.udemy.com/javascript-intro-to-learning-javascript/,Beginner Level,Web / FrontEnd,-,javascript
92760,Crash Course: Fundamentals Of HTML & CSS From Scratch.,https://www.udemy.com/beginner-crash-course-fundamentals-of-html-css-in-60-mins/,Beginner Level,Web / FrontEnd,-,HTML/CSS
900434,VueJS V1 Introduction to VueJS JavaScript Framework,https://www.udemy.com/vuejs-introduction-to-vuejs-javascript-framework/,Beginner Level,Web / FrontEnd,-,javascript
609992,HTML CSS: Essential steps to learn HTML CSS,https://www.udemy.com/html-and-css-basics/,Beginner Level,Web / FrontEnd,-,HTML/CSS
77642,Learn HTML 5 in 1 hour,https://www.udemy.com/learn-html-5-in-1-hour/,Beginner Level,Web / FrontEnd,-,HTML
452684,jQuery for Beginners - Create Website Animations Easily,https://www.udemy.com/jquery-for-beginners-fundamentals-training-tutorial-course/,Beginner Level,JavaScript Library,jQuery,-
851868,Build a Business or Personal Website Using Wordpress,https://www.udemy.com/build-professional-business-personal-website-wordpress-create/,Beginner Level,WordPress,WordPress,-
814206,Learn By Example: PHP For Dynamic Websites,https://www.udemy.com/learn-by-example-php-for-dynamic-websites/,Beginner Level,Backend,PHP,-
641236,Basic JavaScript: Build 4 Basic JavaScript Projects,https://www.udemy.com/practical-javascript-javascript-basics/,Beginner Level,Web / FrontEnd,-,javascript
130168,HTML and CSS for Beginning Web Developers,https://www.udemy.com/html-and-css-for-beginning-web-developers/,Beginner Level,Web / FrontEnd,-,HTML/CSS
1002210,Popular JavaScript Framework:Learn The Language Of Angular 2,https://www.udemy.com/popular-javascript-frameworklearn-the-language-of-angular-2/,Beginner Level,Web / FrontEnd,Angular,-
951060,Web Design How to Create a Website HTML CSS Bootstrap,https://www.udemy.com/how-to-create-a-website-html-css-bootstrap/,Beginner Level,Web / FrontEnd,Bootstrap,-
783158,Getting Started with HTML,https://www.udemy.com/html-basics-course/,Beginner Level,Web / FrontEnd,-,HTML
607048,Essentials of JavaScript Practice Coding Exercises Tips,https://www.udemy.com/essentials-of-javascript-practice-coding-exercises-tips/,Beginner Level,Web / FrontEnd,-,javascript
803378,JavaScript in Action JavaScript Projects,https://www.udemy.com/javascript-in-action-learn-javascript-projects/,Beginner Level,Web / FrontEnd,-,javascript
101864,Programming for Entrepreneurs - JavaScript,https://www.udemy.com/javascript-tutorial/,Beginner Level,Web / FrontEnd,-,javascript
682484,Create a Website from Scratch using HTML CSS step by step,https://www.udemy.com/create-a-website-from-scratch-using-html-css-in-1-hour/,Beginner Level,Web / FrontEnd,-,HTML
797038,Learn jQuery by Example Course,https://www.udemy.com/complete-jquery-course/,Beginner Level,JavaScript Library,jQuery,-
1211800,Wordpress Theme Development for Beginners,https://www.udemy.com/wordpress-theme-development-for-beginners/,Beginner Level,WordPress,WordPress,-
515188,HTML Learning the Basics Intro to HTML website coding,https://www.udemy.com/html-learning-the-basics-intro-to-html-website-coding/,Beginner Level,Web / FrontEnd,-,HTML
11153,Learn jQuery: An In-depth Course For Beginners,https://www.udemy.com/jquery/,Beginner Level,JavaScript Library,jQuery,-
147908,JavaScript for Beginning Web Developers,https://www.udemy.com/learn-javascript-programming/,Beginner Level,Web / FrontEnd,-,javascript
803074,introduction to HTML Course,https://www.udemy.com/introduction-to-html-course/,Beginner Level,Web / FrontEnd,-,HTML
143028,Code a Responsive Website Using HTML5 and CSS for Beginners,https://www.udemy.com/how-to-code-a-responsive-website-using-html5-and-css/,Beginner Level,Web / FrontEnd,-,HTML
