course_id,course_title,url,level,subject,FrameWork,Language
593544,PHP MVC Framework CodeIgniter Tutorial for Beginners Project,https://www.udemy.com/php-mvc-framework-codeigniter-tutorial-for-beginners-project/,Beginner Level,Backend,PHP,-
596192,PSD To a Creative Landing Page Using Twitter Bootstrap 3,https://www.udemy.com/psd-to-responsive-html5-css3-with-bootstrap-3/,Expert Level,Web / FrontEnd,Bootstrap,-
598516,jQuery for Beginners,https://www.udemy.com/jquery-for-beginners_sre/,Beginner Level,Web / FrontEnd,jQuery,-
599504,Advanced Scalable Python Web Development Using Flask,https://www.udemy.com/advanced-python-flask/,Expert Level,Data Science,Python,-
599532,How to Set Up a Self-Hosted Wordpress Website in 30 Minutes,https://www.udemy.com/how-to-set-up-a-wordpress-website-custom-domain-in-30-mins/,Beginner Level,Web / FrontEnd,WordPress,-
601260,Mastering AngularJS UI Development,https://www.udemy.com/mastering-angularjs-ui-development/,Beginner Level,Web / FrontEnd,Angular,-
602218,Mastering JavaScript,https://www.udemy.com/mastering-javascript/,Beginner Level,Web / FrontEnd,-,javascript
602702,Wordpress for beginners :Build Websites Fast without Coding ,https://www.udemy.com/wordpress-create-websites-fast-wo-coding-and-make-money/,Beginner Level,Web / FrontEnd,WordPress,-
604044,Wordpress for Beginners - Build a Live Website from Scratch,https://www.udemy.com/wordpress_for_beginners/,Beginner Level,Web / FrontEnd,WordPress,-
607048,Essentials of JavaScript Practice Coding Exercises Tips,https://www.udemy.com/essentials-of-javascript-practice-coding-exercises-tips/,Beginner Level,Web / FrontEnd,-,javascript
607056,JavaScript Introduction to Object Oriented JavaScript,https://www.udemy.com/javascript-introduction-to-object-oriented-javascript/,Expert Level,Web / FrontEnd,-,javascript
609992,HTML CSS: Essential steps to learn HTML CSS,https://www.udemy.com/html-and-css-basics/,Beginner Level,Web / FrontEnd,-,HTML
611308,Complete PHP and MySql Course: From Beginner to Professional,https://www.udemy.com/complete-php-mysql-course-for-beginners-start-to-finish/,Beginner Level,Data Analysis,SQL,-
611688,PSD to Bootstrap 3 for Beginners using HTML & CSS,https://www.udemy.com/psd-to-bootstrap/,Beginner Level,Web / FrontEnd,Bootstrap,-
615084,Laravel(5.2) PHP Framework  Jump Start for beginners,https://www.udemy.com/laravel-php-framework-jump-start-for-beginners/,Beginner Level,Backend,PHP,-
616818,JavaScript and jQuery Basics: Start The Journey,https://www.udemy.com/learn-javacript/,Expert Level,Web / FrontEnd,jQuery,-
620486,Java Puzzles to Eliminate Code Fear,https://www.udemy.comhttps://www.udemy.com/course/eliminate-code-fear/,Intermediate Level,Mobile,-,Java
623036,Java Programming | Absolute Beginners,https://www.udemy.comhttps://www.udemy.com/course/beginners-java-programming-programming-for-everybody/,Beginner Level,Mobile,-,Java
624578,Javascript for beginners,https://www.udemy.com/java-script-quick-beginner-introduction/,Beginner Level,Web / FrontEnd,-,javascript
628430,JavaScript project Learn to create a memory Game and more,https://www.udemy.com/javascript-project-learn-to-create-a-memory-game-and-more/,Expert Level,Web / FrontEnd,-,javascript
629082,Discover HTML Essential guide to HTML how to create webpages,https://www.udemy.com/intro-to-html-beginners-guide-to-html-how-to-create-webpages/,Beginner Level,Web / FrontEnd,-,HTML
629088,Code your first Website using HTML & CSS: Project Learning,https://www.udemy.com/code-your-first-website-using-html-css-project-learning/,Beginner Level,Web / FrontEnd,-,HTML
631472,DesktopServer : Install WordPress Locally  - Work Anywhere!,https://www.udemy.com/desktopserver/,Beginner Level,Web / FrontEnd,WordPress,-
634754,HTML Made Simple For Beginners: Create a One Page Website,https://www.udemy.com/html-made-simple-create-your-own-webpage-step-by-step/,Beginner Level,Web / FrontEnd,-,HTML
637974,Master ExpressJS to Build Web Apps with NodeJS&JavaScript,https://www.udemy.com/expressjs/,Beginner Level,Backend,Nodejs,-
641236,Basic JavaScript: Build 4 Basic JavaScript Projects,https://www.udemy.com/practical-javascript-javascript-basics/,Beginner Level,Web / FrontEnd,-,javascript
641732,Css For Beginners,https://www.udemy.com/css-made-simple-for-beginners-learn-to-style-a-website-page/,Beginner Level,Web / FrontEnd,-,CSS
642410,The Complete Bootstrap Masterclass Course - Build 4 Projects,https://www.udemy.com/bootstrapcourse/,Beginner Level,Web / FrontEnd,Bootstrap,-
642940,Build A YouTube Downloader With C# And GitHub,https://www.udemy.com/youtubedownloader/,Beginner Level,Backend,.NET,C#
650328,JavaScript Complete for beginners with real world Apps,https://www.udemy.com/javascript-complete-and-comprehensive/,Beginner Level,Web / FrontEnd,-,javascript
651032,Wordpress - Create an Outstanding Website in 2 hours,https://www.udemy.com/wordpress-business-website/,Beginner Level,Web / FrontEnd,WordPress,-
651780,jQuery For Beginners : A Basic Introduction,https://www.udemy.com/jquery-for-beginners-a-basic-introduction/,Beginner Level,Web / FrontEnd,jQuery,-
651990,Install Wordpress,https://www.udemy.com/learn-how-to-install-wordpress/,Beginner Level,Web / FrontEnd,WordPress,-
652438,The Complete PHP CodeIgniter Course: Beginner To Advanced,https://www.udemy.com/codeignitercourse/,Beginner Level,Backend,PHP,-
653754,Css Positioning For Absolute Beginners: A Basic Introduction,https://www.udemy.com/learn-how-css-positioning-works-a/,Beginner Level,Web / FrontEnd,-,CSS
653852,Bootstrap For Beginners: A  Basic Introduction,https://www.udemy.com/bootstrap-for-beginners-a-basic-introduction/,Beginner Level,Web / FrontEnd,Bootstrap,-
654832,HTML Forms For Beginners: A Basic Introduction  ,https://www.udemy.com/html-forms-for-beginners-a-basic-introduction/,Beginner Level,Web / FrontEnd,-,HTML
658644,"Advanced Java Programming , Multithreading for Java Projects",https://www.udemy.comhttps://www.udemy.com/course/advanced-object-oriented-java/,Expert Level,Mobile,-,Java
661780,JavaScript Promises: Applications in ES6 and AngularJS,https://www.udemy.com/javascript-promises-applications-in-es6-and-angularjs/,Expert Level,Web / FrontEnd,Angular,-
661802,JavaScript Design Patterns: 20 Patterns for Expert Code,https://www.udemy.com/javascript-design-patterns-20-patterns-for-expert-code/,Beginner Level,Web / FrontEnd,-,javascript
665686,Create Newsletter Subscription Form with PHP/AJAX in 40 Min,https://www.udemy.com/php-ajax-form-with-validation-email-ip-tracking-in-40-minutes/,Expert Level,Backend,PHP,-
667122,Build A Stock Downloader With Visual Studio 2015 And C#,https://www.udemy.com/csharpyahoostockdownloader/,Beginner Level,Backend,.NET,C#
667744,Convert HTML Websites into PHP: Learn by Doing in 40 Minutes,https://www.udemy.com/convert-static-websites-from-html-to-php-for-web-designers/,Expert Level,Backend,PHP,-
669518,Byte Size Chunks : Java Multithreading,https://www.udemy.comhttps://www.udemy.com/course/bsc-java-multithreading/,Expert Level,Mobile,-,Java
670034,Advanced Javascript,https://www.udemy.com/top-javascript-interview-questions-and-answers/,Expert Level,Web / FrontEnd,-,javascript
671552,React and Flux Web Development for Beginners,https://www.udemy.com/react-flux/,Beginner Level,Web / FrontEnd,React,-
674040,Bootstrap Tutorial - Essentials From Basic to Advanced,https://www.udemy.com/bootstrap-tutorial-essentials-from-basic-to-advanced/,Beginner Level,Web / FrontEnd,Bootstrap,-
674646,PHP Essential How to create build Amazing websites with PHP,https://www.udemy.com/php-essential-how-to-create-build-amazing-websites-with-php/,Beginner Level,Backend,PHP,-
676206,Java Basics Bootcamp,https://www.udemy.comhttps://www.udemy.com/course/complete-java-basics-for-beginners-start-to-finish/,Intermediate Level,Mobile,-,Java
676554,Master WCF 4.0 From Scratch Using C#,https://www.udemy.com/masterwcf/,Beginner Level,Backend,.NET,C#
676788,Java Programming from Zero to Hero : Java Completed,https://www.udemy.comhttps://www.udemy.com/course/java-programming-from-zero-to-hero-the-complete-course/,Intermediate Level,Mobile,-,Java
682484,Create a Website from Scratch using HTML CSS step by step,https://www.udemy.com/create-a-website-from-scratch-using-html-css-in-1-hour/,Beginner Level,Web / FrontEnd,-,HTML
683394,The complete HTML5 course,https://www.udemy.com/learn-html-by-building-websites/,Beginner Level,Web / FrontEnd,-,HTML
683606,The Ultimate WordPress Boot Camp: Build 7 Websites,https://www.udemy.com/the-ultimate-wordpress-boot-camp-build-multiple-websites/,Beginner Level,Web / FrontEnd,WordPress,-
684904,Java in 3 Hours: Java Programming Tutorial for Beginners,https://www.udemy.comhttps://www.udemy.com/course/java-in-3-hours-java-programming-tutorial-for-beginners/,Beginner Level,Mobile,-,Java
687642,Custom Theme Creation for WordPress using HTML5 and CSS3,https://www.udemy.com/custom-theme-creation-for-wordpress/,Beginner Level,Web / FrontEnd,WordPress,-
690788,Learn PHP Programming for Absolute Beginners - Lite,https://www.udemy.com/learn-php-programming-for-absolute-beginners-lite/,Beginner Level,Backend,PHP,-
693726,Mastering Meteor: Reactive Full Stack JavaScript,https://www.udemy.com/mastering-meteor-reactive-full-stack-javascript/,Beginner Level,Web / FrontEnd,React,-
695656,The Complete JavaScript Course For Web Development Beginners,https://www.udemy.com/javascriptcourse/,Beginner Level,Web / FrontEnd,-,javascript
701570,Build Real World Websites from Scratch using HTML5 and CSS3,https://www.udemy.com/web-development-html5-css3/,Expert Level,Web / FrontEnd,-,HTML
707962,Javascript Essentials,https://www.udemy.com/javascript-essentials/,Expert Level,Web / FrontEnd,-,javascript
708558,Learn HTML Basics From Scratch,https://www.udemy.com/learn-html-from-scratch/,Beginner Level,Web / FrontEnd,-,HTML
708674,Master WordPress Plugins: Shortcodes Ultimate - The Basics,https://www.udemy.com/master-popular-wordpress-plugin-shortcodes-ultimate/,Beginner Level,Web / FrontEnd,WordPress,-
710486,jQuery for Absolute Beginners - Lite,https://www.udemy.com/jquery-for-absolute-beginners-lite/,Beginner Level,Web / FrontEnd,jQuery,-
711592,Using Modern JavaScript Today,https://www.udemy.com/using-modern-javascript/,Beginner Level,Web / FrontEnd,-,javascript
712960,"Angular 4 - Concepts, Code and Collective Wisdom",https://www.udemy.com/angular-2-concepts-code-and-collective-wisdom/,Beginner Level,Web / FrontEnd,Angular,-
714678,Learn Ajax and jquery with PHP,https://www.udemy.com/learn-ajax-and-jquery-with-php/,Beginner Level,Backend,PHP,-
719002,Angular 2 with TypeScript for Beginners: The Pragmatic Guide,https://www.udemy.com/angular-2-tutorial-for-beginners/,Beginner Level,Web / FrontEnd,Angular,-
720144,Basic HTML CSS and Web Design,https://www.udemy.com/basic-html-css-web-design/,Beginner Level,Web / FrontEnd,-,HTML
723878,Bootstrap 4 Beginners: Code a Responsive Landing Page,https://www.udemy.com/bootstrap-4-beginners-code-a-responsive-landing-page/,Beginner Level,Web / FrontEnd,Bootstrap,-
726290,Star Rating Project AJAX with JSON response from PHP MySQL,https://www.udemy.com/star-rating-project-ajax-with-json-response-from-php-mysql/,Expert Level,Data Analysis,SQL,-
729552,JavaScript for Beginners Welcome to learning JavaScript,https://www.udemy.com/javascript-for-beginners-course/,Beginner Level,Web / FrontEnd,-,javascript
735796,Object Orientation in PHP,https://www.udemy.com/object-orientation/,Expert Level,Backend,PHP,-
736250,Mastering Thymeleaf with Spring,https://www.udemy.com/mastering-thymeleaf-with-spring/,Expert Level,Backend,Spring,-
737468,How To Create a Local Wordpress Environment,https://www.udemy.com/how-to-create-a-local-wordpress-environment/,Expert Level,Web / FrontEnd,WordPress,-
738726,Learn HTML and CSS to make a Website,https://www.udemy.com/learn-html-and-css-to-make-website/,Beginner Level,Web / FrontEnd,-,HTML
742712,CSS Tutorial For Beginners: Style Your Wordpress Templates,https://www.udemy.com/css-tutorial-for-beginners-style-your-wordpress-templates/,Beginner Level,Web / FrontEnd,-,CSS
746014,The Complete Sass & SCSS Course: From Beginner to Advanced,https://www.udemy.com/sasscourse/,Beginner Level,Web / FrontEnd,-,CSS
747552,Build a website HTML5 CSS3 Beginner Course,https://www.udemy.com/how-to-build-a-website-html5-css3-beginner-course/,Beginner Level,Web / FrontEnd,-,HTML
752432,How to Create a Website Without Coding - WordPress 2016,https://www.udemy.com/how-to-create-a-website-wordpress-2016/,Beginner Level,Web / FrontEnd,WordPress,-
752658,PHP: Ultimate guide to PHP for everyone,https://www.udemy.com/basic-php/,Beginner Level,Backend,PHP,-
756914,MongooseJS Essentials - Learn MongoDB for Node.js,https://www.udemy.com/mongoosejs-essentials/,Beginner Level,Web / FrontEnd,-,javascript
758582,PHP with Laravel for beginners - Become a Master in Laravel,https://www.udemy.com/php-with-laravel-for-beginners-become-a-master-in-laravel/,Beginner Level,Backend,PHP,-
760306,Learn JavaScript Dynamic Interactive Projects for Beginners,https://www.udemy.com/learn-javascript-dynamic-interactive-projects-for-beginners/,Beginner Level,Web / FrontEnd,-,javascript
760752,JavaScript Basics for Beginners Introduction to coding,https://www.udemy.com/learn-javascript-for-beginners-introduction-to-coding-course/,Beginner Level,Web / FrontEnd,-,javascript
761770,Learn HTML5 Canvas for beginners,https://www.udemy.com/learn-html5-canvas-for-beginners/,Beginner Level,Web / FrontEnd,-,HTML
763258,Core Java Programming from Scratch to Advanced,https://www.udemy.comhttps://www.udemy.com/course/core-java-fundamentals/,Beginner Level,Mobile,-,Java
766592,HTML Complete Course - Beginner to Expert,https://www.udemy.com/the-complete-html-developer-course/,Beginner Level,Web / FrontEnd,-,HTML
768612,Bootstrap Tutorial for Beginners,https://www.udemy.com/bootstrap-tutorial-for-beginners/,Beginner Level,Web / FrontEnd,Bootstrap,-
769390,Angular 2 Master Class with Alejandro Rangel,https://www.udemy.com/angular-2-master-class-with-alejandro-rangel/,Beginner Level,Web / FrontEnd,Angular,-
770526,Sending email with PHP: from Basic to Advanced,https://www.udemy.com/php-email/,Beginner Level,Backend,PHP,-
771198,Reactive JS:  Are you ready for the next big paradigm shift?,https://www.udemy.com/reactive-js-getting-ready-for-the-next-big-paradigm-shift/,Beginner Level,Web / FrontEnd,React,-
772224,Professional CSS Flexbox,https://www.udemy.com/css-flexbox/,Beginner Level,Web / FrontEnd,-,CSS
775618,Learn jQuery from Scratch - Master of JavaScript library,https://www.udemy.com/easy-jquery-for-beginner-learn-from-scratch-step-by-step/,Beginner Level,Web / FrontEnd,jQuery,-
777654,Learn what's new in PHP 7,https://www.udemy.com/php7-new-features/,Beginner Level,Backend,PHP,-
778112,HTML5 canvas Bootcamp for beginners 25 easy steps,https://www.udemy.com/html5-canvas-course-for-beginners/,Beginner Level,Web / FrontEnd,-,HTML
778226,Building HTML5 Canvas projects from scratch,https://www.udemy.com/building-html5-canvas-projects-from-scratch/,Beginner Level,Web / FrontEnd,-,HTML
780056,How To Create Your Very First Website With HTML and CSS,https://www.udemy.com/how-to-create-a-website-with-html-and-css/,Expert Level,Web / FrontEnd,-,HTML
781532,Advanced React and Redux,https://www.udemy.com/react-redux-tutorial/,Expert Level,Web / FrontEnd,React,-
782192,Introduction to HTML5 Canvas basics of drawing,https://www.udemy.com/introduction-to-html5-canvas-basics-of-drawing/,Beginner Level,Web / FrontEnd,-,HTML
782194,Canvas image Creator HTML5 JavaScript project from Scratch,https://www.udemy.com/canvas-image-maker-html5-javascript-project-from-scratch/,Beginner Level,Web / FrontEnd,-,javascript
783158,Getting Started with HTML,https://www.udemy.com/html-basics-course/,Beginner Level,Web / FrontEnd,-,HTML
784544,HTML Introduction Course: Learn HTML in 2 hours!!!,https://www.udemy.com/html-introduction-course-learn-html-in-2-hours/,Beginner Level,Web / FrontEnd,-,HTML
791030,Power up HTML5 with JavaScript,https://www.udemy.com/power-up-html5-with-javascript/,Beginner Level,Web / FrontEnd,-,javascript
791414,JavaScript programming: JavaScript for beginners,https://www.udemy.com/learn-javascript-online/,Beginner Level,Web / FrontEnd,-,javascript
797038,Learn jQuery by Example Course,https://www.udemy.com/complete-jquery-course/,Beginner Level,Web / FrontEnd,jQuery,-
797832,Getting Started with WordPress 2016,https://www.udemy.com/getting-started-with-wordpress-cms/,Beginner Level,Web / FrontEnd,WordPress,-
802794,Java Basics: Learn to Code the Right Way,https://www.udemy.comhttps://www.udemy.com/course/learn-java-programming/,Intermediate Level,Mobile,-,Java
803074,introduction to HTML Course,https://www.udemy.com/introduction-to-html-course/,Beginner Level,Web / FrontEnd,-,HTML
803378,JavaScript in Action JavaScript Projects,https://www.udemy.com/javascript-in-action-learn-javascript-projects/,Beginner Level,Web / FrontEnd,-,javascript
806020,Create Your First Wordpress Site in Under an Hour,https://www.udemy.com/how-to-install-wordpress-/,Beginner Level,Web / FrontEnd,WordPress,-
807874,"Modern JavaScript: Building Real-World, Real-Time Apps",https://www.udemy.com/real-world-real-time-modern-javascript/,Beginner Level,Web / FrontEnd,-,javascript
812588,The Complete jQuery Course: From Beginner To Advanced!,https://www.udemy.com/jquery-tutorial/,Beginner Level,Web / FrontEnd,jQuery,-
814206,Learn By Example: PHP For Dynamic Websites,https://www.udemy.com/learn-by-example-php-for-dynamic-websites/,Beginner Level,Backend,PHP,-
814848,WordPress Basics to Business: Share and Sell your Expertise,https://www.udemy.com/wordpress-basics-to-business/,Beginner Level,Web / FrontEnd,WordPress,-
816152,Algorithms Data Structures in Java #2 (+INTERVIEW QUESTIONS),https://www.udemy.comhttps://www.udemy.com/course/algorithms-and-data-structures-in-java-part-ii/,Intermediate Level,Mobile,-,Java
818958,PHP For WordPress Development,https://www.udemy.com/php-for-wordpress-development/,Expert Level,Backend,PHP,-
819718,Mastering Java Exceptions with Best Practices,https://www.udemy.comhttps://www.udemy.com/course/mastering-java-exceptions-with-best-practices/,Beginner Level,Mobile,-,Java
823996,"Full Stack JavaScript: Learn Backbone.js, Node.js & MongoDB",https://www.udemy.com/fullstack-javascript/,Expert Level,Web / FrontEnd,-,javascript
825354,React.js Quickly: Developing Scalable Web User Interfaces,https://www.udemy.com/react-quickly/,Beginner Level,Web / FrontEnd,React,-
825752,Angular 2 - Superheroic Framework,https://www.udemy.com/marutiangular2/,Expert Level,Web / FrontEnd,Angular,-
826366,Building a ASP.NET MVC 5 Membership Website,https://www.udemy.com/building-a-mvc-5-membership-website/,Beginner Level,Backend,.NET,C#
826568,Fundamentals of Angular 2 Full Stack Design,https://www.udemy.com/fundamentals-of-angular-2-full-stack-design/,Expert Level,Web / FrontEnd,Angular,-
827692,The Complete Java Certification Course,https://www.udemy.comhttps://www.udemy.com/course/master-practical-java-development/,Beginner Level,Mobile,-,Java
830834,Quick learning jQuery web development,https://www.udemy.com/quick-learning-jquery-web-development/,Beginner Level,Web / FrontEnd,jQuery,-
832478,"JSON with Java APIs, jQuery and JSON REST Web Services",https://www.udemy.com/learn-json-with-java-apis-jquery-and-rest/,Beginner Level,Web / FrontEnd,jQuery,-
833182,JQuery DOM and Ajax Concept Explained for Beginners,https://www.udemy.com/jquery-dom-and-ajax-concept-explained-for-beginners/,Beginner Level,Web / FrontEnd,jQuery,-
833398,Angular Masterclass,https://www.udemy.com/angular-2-fundamentals-with-typescript-for-pro-developers-systemjs/,Beginner Level,Web / FrontEnd,Angular,-
834924,How to create HTML Forms,https://www.udemy.com/how-to-create-html-forms/,Beginner Level,Web / FrontEnd,-,HTML
837950,Customizr - Learn WordPress with the ultimate creative theme,https://www.udemy.com/wpcustomizrcourse/,Expert Level,Web / FrontEnd,WordPress,-
842728,Getting Started with NodeJS for Beginners,https://www.udemy.com/getting-started-with-nodejs-for-beginners/,Beginner Level,Backend,Nodejs,-
845794,Advance JavaScript for Coders: Learn OOP in JavaScript,https://www.udemy.com/advance-javascript-for-coders-learn-oop-in-javascript/,Beginner Level,Web / FrontEnd,-,javascript
846156,JavaScript Complete Guide to learning JavaScript,https://www.udemy.com/javascript-complete-guide-to-learning-javascript/,Beginner Level,Web / FrontEnd,-,javascript
846210,Learn HTML in 2 hours!,https://www.udemy.com/learn-html5-in-2-hours/,Expert Level,Web / FrontEnd,-,HTML
846578,JavaScript manipulation of the DOM Document Object Model,https://www.udemy.com/javascript-manipulation-of-the-dom-document-object-model/,Beginner Level,Web / FrontEnd,-,javascript
851868,Build a Business or Personal Website Using Wordpress,https://www.udemy.com/build-professional-business-personal-website-wordpress-create/,Beginner Level,Web / FrontEnd,WordPress,-
856968,How to Make a Wordpress Website 2017,https://www.udemy.com/how-to-wordpress/,Beginner Level,Web / FrontEnd,WordPress,-
857270,Become a HTML and CSS Developer - Build a Responsive Site,https://www.udemy.com/learn-to-code-in-html-and-css/,Beginner Level,Web / FrontEnd,-,HTML
858762,Rails Ecommerce App with HTML Template from Themeforest,https://www.udemy.com/rails-ecommerce-app-with-html-template-from-themeforest/,Beginner Level,Web / FrontEnd,-,HTML
858882,Java for Beginners in 2 hours: Build a Banking Application,https://www.udemy.comhttps://www.udemy.com/course/java-for-beginners-in-2-hours-build-a-banking-application/,Beginner Level,Mobile,-,Java
859936,WordPress Academy: Learn WordPress step by step,https://www.udemy.com/wordpress-academy-course/,Beginner Level,Web / FrontEnd,WordPress,-
860812,JavaScript the Basics - JavaScript for Beginners,https://www.udemy.com/javascript-the-basics-for-beginners/,Beginner Level,Web / FrontEnd,-,javascript
861624,ES6 Javascript: The Complete Developer's Guide,https://www.udemy.com/javascript-es6-tutorial/,Beginner Level,Web / FrontEnd,-,javascript
863812,Spring Core DevOps on AWS,https://www.udemy.com/spring-core-devops-on-aws/,Beginner Level,Backend,Spring,-
864482,Coding Made Easy: HTML & CSS For Beginners,https://www.udemy.com/coding-made-easy-html-css-for-beginners/,Beginner Level,Web / FrontEnd,-,CSS
866384,Advanced WordPress Topics: Post Types Taxonomies & Metaboxes,https://www.udemy.com/advanced-wordpress-topics-post-types-taxonomies-metaboxes/,Expert Level,Web / FrontEnd,WordPress,-
866460,Angular 2+ with Typescript - Essential Training,https://www.udemy.com/angular-2-training/,Beginner Level,Web / FrontEnd,Angular,-
869448,Creating Interactive HTML5 Video,https://www.udemy.com/creating-interactive-html5-video/,Beginner Level,Web / FrontEnd,-,HTML
872936,Android & Java Developer Bootcamp,https://www.udemy.comhttps://www.udemy.com/course/android-java-app-development-masterclass/,Expert Level,Mobile,-,Java
877124,The Complete jQuery Course - From Beginner to Professional!,https://www.udemy.com/complete-jquery-developer-course-beginner-to-pro/,Beginner Level,Web / FrontEnd,jQuery,-
881210,Learn Complete WordPress for Building a Professional Sites,https://www.udemy.com/learn-complete-wordpress-for-building-a-professional-sites/,Beginner Level,Web / FrontEnd,WordPress,-
882488,WordPress Development For Beginners,https://www.udemy.com/wordpress-basic/,Beginner Level,Web / FrontEnd,WordPress,-
883002,Learn Angular 2 Development By Building 12 Apps,https://www.udemy.com/learn-angular-2-development-by-building-10-apps/,Beginner Level,Web / FrontEnd,Angular,-
883706,Wordpress Beginner Tutorial: Build Your First Website,https://www.udemy.com/wordpress-beginner-tutorial-build-your-first-website/,Beginner Level,Web / FrontEnd,WordPress,-
884946,Code a 'Coming Soon' Landing Page in Bootstrap 4,https://www.udemy.com/code-a-coming-soon-landing-page-in-bootstrap-4/,Beginner Level,Web / FrontEnd,Bootstrap,-
886614,Accelerated ES6 JavaScript Training,https://www.udemy.com/es6-bootcamp-next-generation-javascript/,Beginner Level,Web / FrontEnd,-,javascript
887006,Java Object-Oriented Programming : Build a Quiz Application,https://www.udemy.comhttps://www.udemy.com/course/java-object-oriented-programming-build-a-quiz-application/,Expert Level,Mobile,-,Java
890810,Practical Understanding of PHP and MySQL,https://www.udemy.com/practical-understanding-of-php-and-myqsl-demo/,Expert Level,Data Analysis,SQL,-
895040,Build WordPress Plugin to extend Beaver Builder,https://www.udemy.com/build-wordpress-plugin-to-extend-beaver-builder/,Beginner Level,Web / FrontEnd,WordPress,-
896858,The Complete WordPress Development & Customization Course,https://www.udemy.com/the-complete-wordpress-development-customization-course/,Beginner Level,Web / FrontEnd,WordPress,-
897146,"Become a Full Stack Developer with Spring, AWS and Stripe",https://www.udemy.com/become-a-full-stack-developer-with-spring-aws-and-stripe/,Expert Level,Backend,Spring,-
900434,VueJS V1 Introduction to VueJS JavaScript Framework,https://www.udemy.com/vuejs-introduction-to-vuejs-javascript-framework/,Beginner Level,Web / FrontEnd,-,javascript
900464,The Complete Android T + Java Developer Course™ : 2023,https://www.udemy.comhttps://www.udemy.com/course/java-android-complete-guide/,Intermediate Level,Mobile,-,Java
900794,JavaScript Basics For Web Developers,https://www.udemy.com/javascript-basics-for-web-developers/,Beginner Level,Web / FrontEnd,-,javascript
903526,HTML Web Development Crash Course,https://www.udemy.com/html-tutorials/,Beginner Level,Web / FrontEnd,-,HTML
907386,How To Create A Wordpress Website 2016 | NEW Divi Theme 3.0!,https://www.udemy.com/how-to-create-a-wordpress-website-2016-new-divi-theme-30/,Beginner Level,Web / FrontEnd,WordPress,-
909244,Docker for Developers - Newest Version 1.12 with Swarm Mode,https://www.udemy.com/docker-for-developers/,Beginner Level,Desktop,Docker,-
909836,Ultimate JavaScript Strings,https://www.udemy.com/js-strings/,Expert Level,Web / FrontEnd,-,javascript
910838,The Complete Web Development Tutorial Using React and Redux,https://www.udemy.com/the-complete-web-development-tutorial-using-react-and-redux/,Beginner Level,Web / FrontEnd,React,-
913966,HTML : Beginner Guide to HTML writing,https://www.udemy.com/html-beginner-guide/,Beginner Level,Web / FrontEnd,-,HTML
917724,Learn JavaScript for Web Development,https://www.udemy.com/javascript-learn-javascript-essentials-and-build-project/,Beginner Level,Web / FrontEnd,-,javascript
918870,HTML CSS Learn to create a website from scratch,https://www.udemy.com/html-css-learn-to-create-a-website-from-scratch/,Beginner Level,Web / FrontEnd,-,HTML
919872,Android Java Masterclass - Become an App Developer,https://www.udemy.comhttps://www.udemy.com/course/master-android-7-nougat-java-app-development-step-by-step/,Beginner Level,Mobile,-,Java
920544,React Redux React-Router: From Beginner to Paid Professional,https://www.udemy.com/react-redux-react-router/,Beginner Level,Web / FrontEnd,React,-
922600,CSS Web Development Crash Course,https://www.udemy.com/css-course/,Beginner Level,Web / FrontEnd,-,CSS
922750,HTML : HTML Awesomeness,https://www.udemy.com/html-awesomeness/,Expert Level,Web / FrontEnd,-,HTML
923146,CSS Specialist: Comprehensive CSS Training,https://www.udemy.com/css-specialist-comprehensive-css-training/,Beginner Level,Web / FrontEnd,-,CSS
929016,HTML and HTML5 For Beginners 2016,https://www.udemy.com/html-and-html5-for-beginners-2016/,Beginner Level,Web / FrontEnd,-,HTML
929130,Angular 4: From Theory to Practice & FREE E-Book,https://www.udemy.com/angular-2-from-theory-to-practice/,Beginner Level,Web / FrontEnd,Angular,-
933110,Develop a Professional OnePage WordPress site With No Coding,https://www.udemy.com/develop-a-professional-onepage-wordpress-site-with-no-coding/,Beginner Level,Web / FrontEnd,WordPress,-
939536,Learn basics of HTML in 30 Minutes,https://www.udemy.com/learn-basics-of-html/,Expert Level,Web / FrontEnd,-,HTML
941998,"Master Electron: Desktop Apps using HTML, JavaScript & CSS",https://www.udemy.com/master-electron/,Beginner Level,Web / FrontEnd,-,javascript
943386,CSS :basics for beginners,https://www.udemy.com/learn-css-fast/,Beginner Level,Web / FrontEnd,-,CSS
944156,Javascript :basics for beginners,https://www.udemy.com/learn-javascript-fast/,Beginner Level,Web / FrontEnd,-,javascript
944886,WordPress Look and Feel with Themes,https://www.udemy.com/learn-wordpress-customize-look-and-feel-with-themes/,Beginner Level,Web / FrontEnd,WordPress,-
944906,WordPress Plugins and Widgets,https://www.udemy.com/wordpress-plugins-and-widgets/,Beginner Level,Web / FrontEnd,WordPress,-
945320,Javascript Intermediate level 2 - Mastering Functions,https://www.udemy.com/javascript-intermediate-mastering-functions/,Beginner Level,Web / FrontEnd,-,javascript
945336,Javascript Intermediate level 1 - Mastering the DOM,https://www.udemy.com/javascript-intermediate-mastering-the-dom/,Beginner Level,Web / FrontEnd,-,javascript
946480,Master the Basics of Java in Less Than 2 Hours,https://www.udemy.comhttps://www.udemy.com/course/intro-to-java-learning-the-basics/,Intermediate Level,Mobile,-,Java
948440,PSD to Responsive HTML5: Beginner to Advanced,https://www.udemy.com/psd-to-html5-beginner-to-advanced/,Beginner Level,Web / FrontEnd,-,HTML
